,cadmio,cobre,coliformes_termotolerantes,coliformes_totales,cromo,dbo5,dqo,hierro,manganeso,niquel,ph,plomo,solidos_suspendidos,solidos_totales,zinc,fecha,referencia
503,10.0,76.97,3.78,4.5600000000000005,579.4,0.9949999999999999,733.0,17.8,2.74,387.3,7.63,50.0,90.1656,363.6136,1.12,07/18/17,LN2_CB
504,17.56,139.32999999999998,1.3,3.3,681.484,4.35,11.842,37.228,3.1719999999999997,417.238,8.3,80.04999999999998,440.4,14.76,1.6200000000000003,08/07/17,LN2_SB
505,10.0,80.614,4.9,2.2,469.66399999999993,2.475,7.806,11.59,1.0859999999999999,376.46400000000006,8.38,50.56,525.2,13.97,0.6859999999999999,08/07/17,LN2_CB
506,21.4,48.17999999999999,1.3,1.7,269.74,20.5,26.284,69.12800000000001,7.2219999999999995,408.04,7.56,140.5,278.3402,19.72,2.05,08/15/17,LN2_SB
507,14.14,52.976,7.8,7.8,474.758,10.75,15.449,26.692,2.3899999999999997,453.97200000000004,8.05,118.34,202.903,16.7,2.08,08/15/17,LN2_CB
508,13.48,92.2,4.9,1.7,534.12,4.9,8.077,16.966,1.188,443.8,8.4,85.96000000000001,380.0,14.28,1.302,09/05/17,LN2_CB
509,12.919999999999998,76.68,2.3,3.3,484.43999999999994,5.4,7.42,10.03,1.002,408.64,8.42,95.08,190.0,13.99,0.9960000000000001,09/05/17,LN2_SB
510,10.76,101.58000000000001,2.0599999999999996,3.44,668.8,2.1,7.032,11.450000000000001,0.5780000000000001,433.6,8.49,69.32000000000001,430.0,12.17,1.056,09/19/17,LN2_CB
511,12.919999999999998,70.58,4.08,3.6,507.34000000000003,3.05,9.266,18.247999999999998,1.3760000000000001,429.9799999999999,8.47,96.74,300.0,14.73,1.134,09/19/17,LN2_SB
512,13.319999999999999,80.26,4.6,7.0,544.98,5.8,11.771,15.863999999999999,1.246,463.71999999999997,8.32,70.2,350.0,16.025,1.068,10/03/17,LN2_SB
513,14.24,61.660000000000004,4.340000000000001,1.4,423.62000000000006,5.3,10.972,20.258,1.5220000000000002,423.06000000000006,7.9,106.94000000000001,395.0,15.38,1.208,10/03/17,LN2_CB
514,10.0,10.0,4.9,5.4,275.0,380.0,2.752,3.74,0.43,303.6,8.69,79.2,58.0,7.886,1.33,10/17/17,LN1
515,10.0,53.9,9.3,7.9,886.6,7.6,14.582,35.32,2.49,577.5,8.23,58.3,2.46,18.796,4.23,10/17/17,LN2_SB
516,58.3,30.8,1.8,6.8,821.7,4.0,10.605,8.39,0.61,457.6,8.33,1.697,112.0,15.204,2.61,10/17/17,LN2_CB
517,12.08,75.22,1.6,1.6,522.92,4.55,11.797,12.18,1.0219999999999998,418.9200000000001,7.68,79.52000000000001,320.0,14.465,0.938,11/07/17,LN2_SB
518,13.559999999999999,72.724,3.3,7.9,415.3280000000001,4.075,10.067,10.138000000000002,0.976,317.12,8.05,99.47999999999999,300.0,12.59,0.7388600000000001,11/07/17,LN2_CB
519,13.580000000000002,67.86,7.9,1.3,554.9200000000001,6.7,12.471,26.584000000000003,1.9279999999999997,423.18,8.08,101.82000000000001,706.0,15.22,1.6639999999999997,11/21/17,LN2_CB
520,12.1,36.976,1.1,9.2,445.45799999999997,11.6,18.254,21.534,1.476,440.79200000000003,7.6,77.25999999999999,404.0,17.59,1.1420000000000001,11/21/17,LN2_SB
521,12.0,44.7714,9.2,9.2,278.09999999999997,11.2,45.24,48.91202,10.642000000000001,275.96,7.23,60.0,1.412,26.408,1.35744,12/05/17,LN2_CB
522,10.76,34.8114,2.2,5.4,147.07999999999998,10.8,37.417,21.343200000000003,5.933999999999999,216.92,7.25,69.32000000000001,1.54,26.724,0.8028600000000001,12/05/17,LN2_SB
523,15.959999999999999,60.6514,7.0,5.4,433.12,31.5,42.926,51.257999999999996,10.323999999999998,382.32959999999997,7.41,139.22,1.07,27.27,3.7560000000000002,12/19/17,LN2_SB
524,22.68,46.38,4.9,2.2,289.18,13.25,26.395,64.97999999999999,5.034000000000001,427.14,7.55,180.58,480.0,18.97,2.1399999999999997,12/19/17,LN2_CB
525,23.1,2.461,3.4,2.3,114.4,231.55499999999998,1.109,3.44,0.6,191.4,8.61,50.0,46.0,4.81,0.25,01/09/18,LN1
526,10.0,127.6,2.2,1.1,320.1,26.0,22.774,52.35,6.54,377.3,7.72,50.0,460.0,17.44,1.3,01/09/18,LN2_SB
527,10.0,3.557,3.3,5.4,405.9,19.75,40.649,13.51,17.77,608.3,7.43,50.0,1.88,27.72,3.13,01/09/18,LN2_CB
528,10.68,89.86399999999999,3.3,7.0,450.688,2.65,5.53,14.068000000000001,1.02,351.6,8.43,82.92,1.41,9.16,0.884,01/23/18,LN2_CB
529,12.919999999999998,76.08,1.1,1.7,500.0400000000001,3.5,8.698,13.762,1.05,422.8,8.37,95.08000000000001,530.0,15.22,1.052,01/23/18,LN2_SB
530,12.76,54.90599999999999,4.9,2.4,394.14,3.8,19.878,17.20512,0.7084,278.28000000000003,8.27,79.32000000000001,240.0,13.7,0.9956999999999999,02/06/18,LN2_SB
531,24.96,119.70599999999999,1.6,1.6,451.008,11.6,12.458,42.986000000000004,5.5760000000000005,488.438,7.5,191.41,1.32,16.79,1.9119999999999997,02/06/18,LN2_CB
532,11.98,75.96000000000001,2.3,1.3,630.92,5.8,16.117,25.009999999999998,2.094,427.9200000000001,8.02,137.8,1.02,13.056,1.5959999999999999,02/20/18,LN2_SB
533,12.919999999999998,93.61999999999999,2.3,2.3,515.6400000000001,3.25,7.218,13.294,0.898,397.28000000000003,7.94,95.08000000000001,160.0,10.868,1.1300000000000001,02/20/18,LN2_CB
534,12.1,67.08000000000001,1.7,3.3,616.48,8.2,14.792,18.1,1.5539999999999998,453.2,7.99,74.2,550.0,15.41,1.28,03/06/18,LN2_SB
535,15.48,79.52000000000001,4.9,1.7,396.72,3.25,7.27,14.6174,0.9409199999999999,330.64,7.95,95.96000000000001,440.0,10.89,1.1389200000000002,03/06/18,LN2_CB
536,10.76,84.64,1.3,4.6,637.6,3.3,9.234,8.186,0.6819999999999999,444.96000000000004,8.14,69.32000000000001,230.0,13.81,0.9219999999999999,03/20/18,LN2_SB
537,15.48,79.52000000000001,4.9,1.3,396.71999999999997,3.45,8.602,14.617400000000004,0.9409199999999999,330.64,8.01,95.96000000000001,950.0,13.36,1.1389200000000002,03/20/18,LN2_CB
538,10.0,20.9,1.3,4.6,124.3,178.0,1.716,19.54,2.06,163.9,8.2,38.5,730.0,5.31,0.43,04/03/18,LN1
539,10.0,141.9,2.3,2.4,218.9,1.09,5.303,32.65,1.73,250.8,8.26,50.0,1.395,9.51,0.7,04/03/18,LN2_SB
540,10.0,28.6,3.3,1.3,612.7,2.5,7.529,8.19,1.12,364.1,8.28,50.0,310.0,14.13,0.59,04/03/18,LN2_CB
541,10.0,10.0,7.9,7.9,138.6,1.65,5.173,7.6,1.04,146.3,8.03,50.0,346.0,460.1940000000001,0.48,04/17/18,LN1
542,10.0,45.1,4.5,1.7,444.4,2.1,8.027,14.49,1.43,331.1,7.89,50.0,576.0,510.79400000000004,0.57,04/17/18,LN2_CB
543,10.0,19.8,4.0,3.3,466.4,2.2,7.892,7.72,0.7,336.6,8.05,52.8,160.0,13.104,0.45,04/17/18,LN2_SB
544,11.9,59.739999999999995,5.4,5.4,303.9,790.0,5.817,31.542,0.4620000000000001,293.7199999999999,7.98,88.46,110.0,10.776,1.192,05/22/18,LN2_SB
545,10.0,49.5,1.7,3.4,390.5,970.0,4.664,12.51,1.36,290.4,8.01,53.9,480.0,10.284,0.54,05/22/18,LN2_CB
546,107.42,50.4714,2.0,7.8,445.1652,21.0,41.303,79.46600000000001,16.624,376.532,7.39,160.07999999999998,2.51,25.49,5.609999999999999,06/05/18,LN2_SB
547,12.080000000000002,75.22,1.3,1.3,522.9200000000001,4.85,11.862,12.18,1.0219999999999998,418.9199999999999,7.92,79.52000000000001,730.0,13.55,0.938,06/05/18,LN2_CB
548,10.0,27.5,3.54,2.74,105.6,400.0,2.521,6.3,0.54,158.4,7.2620000000000005,50.0,332.0,5.97,0.13,06/22/18,LN1
549,21.560000000000002,53.403999999999996,3.56,7.8,291.38800000000003,2.3449999999999998,5.059,8.348,0.7080000000000001,288.8,8.39,116.63999999999999,210.0,12.02,1.3980000000000001,06/19/18,LN2_SB
550,10.0,50.6,3.1800000000000006,4.5,500.5,1.0,5.629,5.05,1.15,313.5,8.32,50.0,130.0,11.46,0.31,06/19/18,LN2_CB
551,10.76,101.58,2.0599999999999996,3.44,668.8,1.375,7.107,11.45,0.5780000000000001,433.6,7.98,69.32000000000001,230.0,13.32,1.056,07/03/18,LN2_CB
552,10.76,85.08,3.4800000000000004,4.58,693.6800000000001,5.0,14.524,26.375999999999998,1.426,452.2,8.01,70.97999999999999,1.4,17.93,2.004,07/03/18,LN2_SB
553,10.0,10.0,4.5,7.8,176.0,550.0,3.144,5.46,0.34,227.7,8.44,50.0,122.0,8.724,0.25,07/17/18,LN1
554,10.0,10.0,4.24,7.8,628.1,3.45,8.36,13.3,2.28,342.1,7.83,50.0,376.0,13.468,0.36,07/17/18,LN2_CB
555,10.0,10.0,4.5,4.9,591.8,450.0,4.034,4.58,0.42,356.4,8.16,50.0,116.0,11.334,0.46,07/17/18,LN2_SB
556,11.9,48.7922,3.3,3.3,303.9,600.0,4.343,5.158,0.4620000000000001,293.7199999999999,8.11,88.46,78.0,11.602,0.608,07/31/18,LN2_SB
557,11.440000000000001,67.844,3.3,7.9,443.308,3.3,7.135,8.286000000000001,0.786,364.16,7.8,102.24000000000001,250.0,13.428,0.834,07/31/18,LN2_CB
558,10.0,10.0,3.78,2.02,205.7,475.0,3.018,26.21,0.65,284.9,8.44,50.0,490.0,9.148,1.52,08/28/18,LN1
559,10.0,10.0,3.08,1.7,587.4,6.9,16.327,15.19,1.91,352.0,7.99,50.0,250.0,16.308,0.47,08/28/18,LN2_CM
560,22.68,46.38,3.3,2.2800000000000002,289.17999999999995,13.25,24.155,64.97999999999999,5.034000000000001,427.14,8.16,180.57999999999998,448.0,18.676,2.1399999999999997,08/28/18,LN2_SB
561,12.1,67.08,2.8,4.24,616.48,7.3,15.635,18.1,1.554,453.2,7.94,74.2,256.0,16.244,1.28,08/28/18,LN2_CB
562,10.0,10.0,4.5,4.5,183.7,248.0,2.42,3.86,0.33,265.1,8.43,50.0,42.0,8.186,0.23,09/11/18,LN1
563,10.0,10.0,4.9,1.1,564.3,6.5,14.341,12.05,1.29,401.5,8.0,50.0,168.0,16.682,0.49,09/11/18,LN2_CM
564,12.1,49.36,1.7,5.4,539.42,8.3,17.36,18.6,1.7559999999999998,454.71999999999997,8.19,74.97999999999999,116.0,17.836,1.1380000000000001,09/11/18,LN2_SB
565,12.1,81.0,7.9,3.3,651.0600000000001,7.7,17.013,28.694,1.8059999999999998,452.23999999999995,7.91,74.2,128.0,17.984,1.7260000000000002,09/11/18,LN2_CB
566,11.379999999999999,31.420000000000005,2.7,2.7,447.6,10.2,17.12,31.029999999999994,1.966,404.76000000000005,8.2,86.1,220.0,35.716,1.3860000000000001,09/25/18,LN2_SB
567,14.1,49.22,7.8,1.1,467.5799999999999,3.5500000000000007,14.566,22.1372,1.24308,279.3,7.93,84.2,124.0,8.628,1.35176,09/25/18,LN2_CB
568,10.0,59.4,1.8,1.1,224.4,117.155,2.623,7.51,0.21,313.5,8.31,50.0,170.0,8.92,0.49,10/16/18,LN1
569,10.1,88.68,2.7,1.7,693.9799999999999,7.05,14.406,16.241999999999997,1.372,442.25999999999993,8.3,64.2,270.0,18.82,2.786,10/16/18,LN2_SB
570,10.76,74.24,1.1,2.7,620.3799999999999,6.55,14.116,11.128,0.932,453.82,7.93,69.32000000000001,350.0,18.25,0.9,10/16/18,LN2_CB
571,10.0,31.8,2.2,1.1,230.7,400.0,2.332,5.13,0.32,309.1,8.68,50.0,110.0,9.18,0.29,10/30/18,LN1
572,10.0,165.0,3.3,1.1,679.8,5.3,11.446,12.87,0.77,482.9,8.6,50.0,270.0,17.47,8.63,10/30/18,LN2_SB
573,10.0,59.4,1.1,1.1,642.4,5.65,9.179,10.2,0.08,443.3,8.19,50.0,160.0,17.11,2.86,10/30/18,LN2_CB
574,13.419999999999998,65.47999999999999,9.4,2.4,550.48,9.5,16.073,29.462,1.864,441.18,8.19,84.4,656.0,15.232,1.7420000000000002,11/13/18,LN2_SB
575,10.86,75.96000000000001,1.3,3.5,629.0,5.6,15.765,25.009999999999998,1.582,407.44,8.08,83.52000000000001,744.0,13.336,1.596,11/13/18,LN2_CB
576,12.1,29.139999999999997,3.3,4.9,473.4200000000001,11.25,17.827,22.633999999999997,1.608,433.4,7.77,77.26,726.0,14.555,1.096,11/27/18,LN2_SB
577,25.04,75.61999999999999,7.0,4.6,247.88000000000002,3.2,5.163,9.18556,0.64794,274.3,7.87,119.48000000000002,164.0,8.03,1.56922,11/27/18,LN2_CB
578,10.0,10.0,2.0,6.8,307.67,635.0,2.556,9.6,0.55,50.0,8.28,50.0,136.0,8.288,0.32,12/18/18,LN1
579,10.0,10.0,2.0,1.7,20.0,14.125,21.503,62.05,6.98,50.0,7.75,50.0,708.0,17.816,1.17,12/18/18,LN2_CM
580,10.76,15.91,2.0,4.5,52.4,6.25,28.875,3.342,0.20000000000000004,102.72,7.64,69.32000000000001,1.64,22.02,0.12000000000000002,12/18/18,LN2_SB
581,12.76,59.48,2.0,2.0,431.38,7.42,12.828,9.984,0.932,355.56000000000006,7.45,79.32000000000001,190.0,14.69,0.61086,12/18/18,LN2_CB
582,10.0,92.29,3.54,2.16,20.0,380.0,2.138,14.87,0.6,220.66,8.68,50.0,380.0,6.425,0.45,01/22/19,LN1
583,10.0,152.57,5.58,3.8,53.82,2.7,6.747,17.84,1.66,397.32,8.22,50.0,340.0,12.705,0.49,01/22/19,LN2_CM
584,26.46,143.54999999999998,2.1,5.540000000000001,802.164,3.55,10.163,40.94200000000001,3.3099999999999996,460.758,8.15,51.0894,293.094,22.625999999999998,2.024,01/22/19,LN2_SB
585,19.759999999999998,94.12,5.5600000000000005,3.3199999999999994,488.5799999999999,2.85,7.72,7.0760000000000005,0.8320000000000001,336.14000000000004,8.32,69.88,226.8,13.6524,0.5940000000000001,01/22/19,LN2_CB
586,12.0,110.75999999999999,4.5600000000000005,3.2600000000000002,611.368,8.4,14.689,25.346,3.2359999999999998,442.558,8.25,65.6,184.74,14.849200000000002,1.556,02/05/19,LN2_SB
587,9.34,26.5,3.5200000000000005,4.9799999999999995,446.88,3.3,8.308,10.35,1.2419999999999998,308.9,8.0,56.02,445.2,14.239999999999998,66.794,02/05/19,LN2_CB
588,10.0,134.2,2.66,2.8600000000000003,654.17,5.7,9.95,30.17,2.41,6.0,7.85,50.0,360.0,11.54,1.54,02/19/19,LN1
589,10.0,144.32,3.7399999999999998,4.959999999999999,700.48,3.85,10.056,56.18,3.55,6.0,8.07,50.0,808.0,14.988,1.65,02/19/19,LN2_CM
590,9.4,139.94,3.84,2.3200000000000003,630.3480000000001,3.45,14.412,14.085999999999999,2.16758,306.0966,8.08,65.26,266.88,14.055599999999998,0.6002,02/19/19,LN2_SB
591,10.0,140.57799999999997,3.2600000000000002,2.88,604.286,4.7,14.306,21.928,3.5,383.84000000000003,8.26,53.94,371.28000000000003,14.114799999999999,1.058,02/19/19,LN2_CB
592,20.34,127.66599999999998,3.2800000000000002,2.8,503.50199999999995,5.4,9.563,30.244000000000007,2.7720000000000002,326.438,7.69,89.05,208.294,13.1564,3.1380000000000003,03/12/19,LN2_SB
593,9.2,11.358,4.119999999999999,2.54,187.54000000000002,2.55,13.115,1.29306,0.17182000000000003,73.1586,7.71,55.32000000000001,133.7656,98.546,0.13356800000000002,03/12/19,LN2_CB
594,10.0,25.46,2.3400000000000003,3.8600000000000003,146.96,1.85,7.304,17.37,1.75,215.49,8.05,50.0,230.0,8.396,0.54,03/26/19,LN1
595,10.0,53.14,3.5200000000000005,3.44,304.59,2.6,10.272,23.67,3.05,240.35,7.72,50.0,560.0,9.204,1.42,03/26/19,LN2_CM
596,27.8,161.326,3.7400000000000007,4.18,622.62,570.0,7.513,9.088,2.314,292.4386,6.98,69.09,227.5656,16.5704,1.142,03/26/19,LN2_SB
597,17.72,148.488,1.8199999999999998,3.7,388.024,22.4938,19.07,28.758000000000003,5.256,179.8482,7.06,169.922,405.1928,25.835199999999997,1.9200000000000004,03/26/19,LN2_CB
598,17.72,148.488,2.62,4.06,394.796,14.5,18.599,55.908,5.255999999999999,360.0766,7.02,169.92199999999997,307.602,20.357800000000005,1.9200000000000004,04/09/19,LN2_SB
599,10.0,45.778,3.0200000000000005,1.86,615.5980000000001,7.5,12.381,22.442,2.4520000000000004,340.2006,6.48,51.660000000000004,306.9656,26.305799999999998,2.17,04/09/19,LN2_CB
600,10.0,129.9,1.3,1.6,180.84,1.35,3.415,6.12,1.1,301.95,8.26,69.49,88.0,7.58,0.46,04/23/19,LN1
601,10.0,422.9,4.9,1.7,618.64,7.870000000000002,15.938,34.69,8.45,316.69,7.7,69.7,664.0,13.27,0.18,04/23/19,LN2_CM
602,12.0,9.5,1.8800000000000001,4.18,237.82399999999998,18.0248,30.976,5.2244,0.11280000000000001,30.6282,6.17,60.0,167.7108,27.117199999999997,0.022520000000000002,04/23/19,LN2_SB
603,12.74,141.968,1.94,3.88,322.396,14.019,19.855,31.134000000000007,3.0246999999999997,228.66620000000003,7.19,177.92199999999997,481.1928,112.39359999999999,1.4940000000000002,04/23/19,LN2_CB
604,23.740000000000002,58.5514,2.6199999999999997,6.859999999999999,459.5652,18.0,34.885,42.17800000000001,16.034,514.6786,6.55,168.16000000000003,1.4826000000000001,25.1984,3.614,05/07/19,LN2_SB
605,17.68,136.208,2.12,4.42,335.176,13.5,19.111,48.516000000000005,5.318,382.0166,7.32,202.722,392.991,21.207,1.9460000000000002,05/07/19,LN2_CB
606,33.08,34.95,5.139999999999999,3.3,188.65,950.0,8.998,4.87,0.91,273.46,8.37,366.3,104.0,7.06,1.42,05/21/19,LN1
607,19.91,54.95,4.98,2.7199999999999998,460.35,5.4,7.57,21.87,6.17,286.77,7.99,214.5,328.0,10.976,1.66,05/21/19,LN2_CM
608,17.240000000000002,130.28000000000003,4.960000000000001,3.2199999999999998,353.228,13.75,15.321,28.656000000000006,3.5060000000000002,199.85660000000001,6.46,131.66,158.4534,17.476399999999998,1.3900000000000001,05/21/19,LN2_SB
609,18.8,173.726,4.180000000000001,3.4799999999999995,652.9280000000001,11.5,12.465,26.722,4.43,418.9366,7.62,73.03,158.4296,19.9832,1.3439999999999999,05/21/19,LN2_CB
610,19.2,144.788,4.040000000000001,3.2,369.316,18.0,20.175,58.30800000000001,3.364,378.87660000000005,6.29,177.602,389.4436,21.8184,2.28,06/04/19,LN2_SB
611,17.720000000000002,48.876,2.1,4.779999999999999,445.64,14.218,18.71,33.532000000000004,4.656000000000001,232.5082,7.3,153.5,161.6182,23.5336,1.7600000000000002,06/04/19,LN2_CB
612,10.0,551.43,4.840000000000001,3.46,338.25,1.138,2.857,3.78,0.75,443.85,8.39,50.0,112.0,8.128,0.54,06/18/19,LN1
613,44.0,346.83,2.34,2.0,910.14,4.24,10.151,77.29,8.72,699.49,8.09,95.45,1.47,15.08,2.9,06/18/19,LN2_CM
614,17.3,145.988,1.86,3.16,282.98400000000004,17.8738,20.262,16.598000000000003,3.1447,282.6062,5.96,219.08199999999997,403.5928,113.1564,2.138,06/18/19,LN2_SB
615,11.28,146.384,2.02,4.4399999999999995,338.976,12.15,20.362,34.612,2.928,362.4966,7.49,87.542,400.19960000000003,22.078,1.432,06/18/19,LN2_CB
616,21.48,97.2714,2.5799999999999996,4.4399999999999995,615.844,49.25,49.98,66.10600000000001,25.298000000000002,209.4988,6.14,206.61999999999998,351.3416,30.0822,4.766,07/09/19,LN2_SB
617,13.98,105.58,3.7600000000000002,3.08,367.128,9.05,17.205,79.446,4.096,312.63800000000003,7.82,165.46,336.4,20.7748,4.984,07/09/19,LN2_CB
618,10.0,66.49,3.8,4.779999999999999,247.1,215.0,2.652,4.22,0.38,357.7,8.36,50.0,36.0,8.22,0.47,08/27/19,LN1
619,10.0,71.08,3.1999999999999997,6.779999999999999,481.69,10.9,17.967,4.25,0.37,513.26,7.63,50.0,400.0,18.024,0.99,08/27/19,LN2_CM
620,87.0,103.28000000000002,2.72,5.92,523.42,29.25,54.454,48.870000000000005,48.024,195.4042,6.7,125.829,80.57820000000001,33.286199999999994,6.530000000000001,08/27/19,LN2_SB
621,11.5,141.968,1.92,3.6400000000000006,190.596,10.289,19.635,37.260000000000005,2.6026999999999996,291.0276,7.51,168.28199999999998,442.2272,105.042,1.4940000000000002,08/27/19,LN2_CB
622,10.0,75.83,4.32,4.96,292.27,231.55499999999998,2.167,5.0,0.41,439.78,8.12,302.94,50.0,8.315,0.42,09/17/19,LN1
623,10.0,569.14,4.6,4.5200000000000005,137.28,14.680000000000001,19.619,74.18,3.37,645.59,7.47,132.11,790.0,18.69,1.79,09/17/19,LN2_CM
624,19.36,56.36,3.3600000000000003,6.719999999999999,619.6400000000001,11.4,50.215,67.48844,19.756020000000003,134.69879999999998,5.96,159.98,288.448,110.1736,2.5659199999999998,09/17/19,LN2_SB
625,12.0,9.5,1.6799999999999997,3.66,237.82399999999998,17.9448,31.269,3.7599999999999993,0.22400000000000003,30.6282,7.22,60.0,169.66680000000002,82.2324,0.022520000000000002,09/17/19,LN2_CB
626,16.8,90.50399999999999,3.16,2.0,684.766,8.4,12.101,35.489999999999995,3.9200000000000004,399.79859999999996,6.88,60.75,382.1656,18.2954,2.252,10/08/19,LN2_SB
627,18.32,168.328,2.5,5.779999999999999,346.92,12.75,18.298,36.588,4.593999999999999,278.0986,7.72,169.90200000000002,81.8788,19.709999999999997,1.8939999999999997,10/08/19,LN2_CB
628,10.0,10.0,2.4,2.4,42.68,390.0,2.334,6.41,0.7,62.49,8.26,50.0,310.0,5.8,0.41,10/22/19,LN1
629,10.0,31.79,5.4,5.4,233.09,6.7,13.503,32.8,5.97,302.61,7.75,50.0,790.0,12.78,2.27,10/22/19,LN2_CM
630,13.982,27.15,2.4400000000000004,4.6,444.32399999999996,130.2048,8.382,7.248,2.1249200000000004,138.26820000000004,6.36,93.46000000000001,343.5928,22.0444,0.63292,10/22/19,LN2_SB
631,19.36,48.3,3.3600000000000003,5.2,619.6400000000001,12.25,54.712,67.48844,19.75802,134.69879999999998,7.04,159.98,288.448,108.76500000000001,2.54444,10/22/19,LN2_CB
632,94.86,115.88,4.16,5.96,523.42,32.5,56.389,48.354,50.544,195.4042,6.67,224.3792,80.57820000000001,33.2862,7.398000000000001,11/12/19,LN2_SB
633,9.0,14.439999999999998,2.6599999999999997,3.9200000000000004,194.76000000000002,1.9,27.82,2.060236,0.16137,93.07860000000001,7.42,127.96,12.9656,317.4032,0.126947,11/12/19,LN2_CB
634,26.46,97.2714,3.7599999999999993,5.2,527.0040000000001,40.5,47.654,98.10999999999999,21.288,386.10859999999997,6.85,323.12,442.43459999999993,29.3666,4.766,11/19/19,LN2_SB
635,17.799999999999997,57.824,3.02,3.88,312.246,11.25,24.203,39.562400000000004,5.628400000000001,264.2946,7.55,174.18199999999996,222.47600000000003,22.568,2.0718199999999998,11/19/19,LN2_CB
636,26.46,145.08999999999997,1.8000000000000003,3.1799999999999997,755.8979999999999,4.6,9.833,36.815999999999995,3.314,349.97799999999995,7.76,49.4294,303.494,12.757200000000001,1.9279999999999997,12/03/19,LN2_SB
637,10.1,34.900000000000006,5.039999999999999,3.1199999999999997,227.81199999999998,1.625,4.354,11.323780000000001,1.1915799999999999,243.64000000000001,7.79,75.468,371.4,11.0214,0.7362,12/03/19,LN2_CB
638,10.0,197.45,3.839999999999999,3.14,117.37,231.55499999999998,1.542,5.6067,0.96569,169.62,8.16,50.0,16.0,4416.0,0.54351,12/17/19,LN1
639,10.0,130.02,4.8,4.539999999999999,290.73,11.0,26.603,68.222,13.662,355.08,7.32,50.71,680.0,13710.0,1.1891,12/17/19,LN2_CM
