cadmio,cobre,coliformes_termotolerantes,coliformes_totales,cromo,dbo5,dqo,hierro,manganeso,niquel,ph,plomo,solidos_suspendidos,solidos_totales,zinc,fecha,referencia
0.5,1.0,3000.0,3000.0,2.0,0.68,11.81,1.883,0.05285,4.0,8.2,10.0,41.0,313.0,0.1353,04/06/2001,P1
0.5,1.0,2200.0,7000.0,2.0,0.18,23.42,5.179,0.1641,4.0,8.36,10.0,185.0,453.0,0.09056,04/06/2001,P2
0.5,1.0,7000.0,17000.0,2.0,0.48,19.68,6.043,0.2047,4.0,8.47,10.0,209.0,470.0,0.09999,04/06/2001,P3
0.5,1.0,11000.0,11000.0,2.0,0.58,7.87,3.159,0.09761,4.0,8.34,10.0,74.0,350.0,0.09698,04/06/2001,P4
0.5,2.89,13000.0,13000.0,2.0,0.35,7.75,1.093,0.03675,5.2,8.44,10.0,0.0,293.0,0.1172,04/07/2001,P1
0.5,6.58,3000.0,3000.0,4.01,0.37,11.63,1.258,0.07701,15.34,8.17,10.0,3.0,297.0,0.136,04/07/2001,P2
0.5,6.85,2200.0,2200.0,6.33,0.37,9.69,1.106,0.06362,29.4,8.2,10.0,7.0,305.0,0.07549,04/07/2001,P3
0.5,11.25,17000.0,17000.0,2.0,0.52,23.62,1.581,0.03941,26.95,8.2,10.0,4.0,322.0,0.08745,04/07/2001,P4
0.5,4.79,800.0,50000.0,2.0,0.88,11.79,0.614,0.04747,27.4,8.63,14.73,11.0,426.0,0.04074,20/03/2002,P1
0.5,1.77,1700.0,30000.0,2.0,0.9,9.82,0.003,0.001,9.01,8.5,37.5,11.0,439.0,0.00379,20/03/2002,P2
0.5,2.82,2200.0,8000.0,2.0,0.73,1.96,1.068,0.08725,19.28,8.55,10.0,22.0,477.0,0.01869,20/03/2002,P3
0.5,5.14,8000.0,17000.0,2.0,0.93,3.93,5.103,0.1195,27.21,8.55,15.67,81.0,534.0,0.03026,20/03/2002,P4
10.52,35.12,1700.0,50000.0,352.38,343.925,1.83,19.926,1.3179999999999998,295.06,7.958000000000001,64.2,233.45299999999997,927.8,1.1520000000000001,06/11/2002,P1
10.52,44.940000000000005,5000.0,30000.0,367.68,343.925,1.65,29.438200000000002,1.314,296.1,7.958,64.2,539.653,969.0,1.17428,06/11/2002,P2
10.52,44.94,8000.0,24000.0,367.68,343.925,1.68,29.438200000000002,1.314,296.1,7.958000000000001,64.2,539.653,1118.0,1.17428,06/11/2002,P3
10.52,44.940000000000005,3000.0,30000.0,367.68,343.925,1.75,29.438200000000002,1.314,296.1,7.958000000000001,64.2,383.85299999999995,1876.0,1.17428,06/11/2002,P4
10.0,19.82,3000.0,5000.0,35.3,0.73,25.0,9.742199999999999,0.036000000000000004,51.04,8.8,50.0,392.479,438.0,0.05628000000000001,04/12/2002,P1
10.0,34.32,800.0,1300.0,62.98,0.95,20.571,10.726199999999999,0.098,98.02,8.6,50.0,6.159999999999999,463.0,0.11028000000000002,04/12/2002,P2
10.0,19.82,1700.0,50000.0,35.3,0.55,25.0,9.7422,0.036,51.04,8.7,50.0,473.25300000000004,453.0,0.05628,04/12/2002,P3
10.0,19.82,5000.0,8000.0,35.3,0.48,25.0,9.7422,0.036000000000000004,51.04,8.7,50.0,675.853,460.0,0.05628,04/12/2002,P4
10.0,10.36,5000.0,17000.0,20.0,0.5,25.0,0.262,0.036000000000000004,50.0,7.738000000000001,50.0,318.85299999999995,306.0,0.032,31/03/2003,P1
10.0,19.82,2400.0,7000.0,35.3,0.8,25.0,9.770199999999999,0.036000000000000004,51.04,7.773999999999999,50.0,429.253,305.0,0.054279999999999995,31/03/2003,P2
15.413470297029702,38.231235294117646,103411.13056603774,193118.79889298894,152.32398533007333,39.34566204506066,29.965612111292966,16.809934490861618,2.5159049600000003,158.78509536082473,8.001989881956156,78.52480693069307,217.1907132352941,224.88952222222224,1.7132623208556148,31/03/2003,P3
15.413470297029702,38.231235294117646,103411.13056603774,193118.79889298894,152.32398533007333,39.34566204506066,29.965612111292966,16.809934490861618,2.5159049600000003,158.78509536082473,8.001989881956156,78.52480693069307,217.1907132352941,224.88952222222224,1.7132623208556148,31/03/2003,P4
14.540000000000001,256.78799999999995,30000.0,90000.0,521.0740000000001,24.875,49.4986,16.160000000000004,32.152,232.7452,6.544,96.04599999999999,382.0186,813.0,1.5639999999999998,28/04/2003,P1
14.540000000000001,256.78799999999995,30000.0,130000.0,521.0740000000001,24.875,49.4986,16.160000000000004,32.152,232.7452,6.544,96.04599999999999,382.0186,977.0,1.564,28/04/2003,P2
14.540000000000001,256.78799999999995,30000.0,30000.0,521.0740000000001,24.875,49.4986,16.160000000000004,32.152,232.7452,6.544,96.046,382.0186,794.0,1.564,28/04/2003,P3
7.74,230.01400000000004,8000.0,80000.0,481.2760000000001,93.565,41.5156,16.014000000000003,30.53000000000001,168.8132,7.042,86.95599999999999,150.0186,1084.0,1.516,28/04/2003,P4
10.0,10.36,1300.0,3000.0,20.0,0.75,25.0,0.29000000000000004,0.036000000000000004,50.0,7.744,50.0,0.0,338.0,0.03,23/07/2003,P1
10.0,10.0,1100.0,50000.0,20.0,0.75,25.0,0.258,0.04,50.0,7.774000000000001,50.0,0.0,364.0,0.032,23/07/2003,P2
10.0,19.82,1100.0,5000.0,35.3,0.88,25.0,9.770199999999999,0.036000000000000004,51.04,7.774000000000001,50.0,0.0,341.0,0.054279999999999995,23/07/2003,P3
10.0,19.82,300.0,5000.0,35.3,1.1,20.8708,9.770199999999999,0.036000000000000004,51.04,7.804,50.0,22.0,329.0,0.054279999999999995,23/07/2003,P4
0.5,10.36,1300.0,5000.0,2.0,1.4,23.7,0.29000000000000004,0.0069,50.0,7.0280000000000005,25.4,11.8,449.0,0.030000000000000006,24/09/2003,P1
0.5,10.0,800.0,11000.0,2.5,1.0,21.8,0.258,0.3736,50.0,7.004,38.0,298.0,469.0,0.032,24/09/2003,P2
1.2,14.98,800.0,2200.0,6.1,1.5,27.7,26.075720000000008,0.0169,163.57999999999998,6.864,343.2,28.722,426.0,1.6428199999999997,24/09/2003,P3
0.5,16.919999999999998,230.0,2800.0,8.6,1.0,19.8,26.092000000000006,0.0135,170.57999999999998,7.004,257.4,384.0,459.0,1.6539999999999995,24/09/2003,P4
0.5,10.0,1100.0,5000.0,5.7,1.1,5.9,0.258,0.0715,50.0,7.723999999999999,10.0,79.8,396.0,0.032,08/12/2003,P1
0.5,10.0,1700.0,3000.0,11.0,0.9,5.9,0.258,0.1154,50.0,7.723999999999999,10.0,385.2,408.0,0.032,08/12/2003,P2
0.5,10.0,1300.0,2400.0,13.6,0.9,3.7,0.258,0.0917,50.0,7.723999999999999,10.0,121.2,426.0,0.032,08/12/2003,P3
0.5,10.36,2800.0,8000.0,19.7,0.4,3.7,0.262,0.0706,50.0,7.723999999999999,10.0,121.0,434.0,0.032,08/12/2003,P4
0.5,10.0,5000.0,17000.0,2.0,0.8,16.0,0.258,0.0597,50.0,7.682,10.0,388.6,429.0,0.032,26/01/2004,P1
0.5,10.0,1700.0,13000.0,2.0,1.0,14.0,0.258,0.1589,50.0,7.991999999999999,10.0,386.2,454.0,0.032,26/01/2004,P2
0.5,10.0,3000.0,5000.0,2.0,0.8,14.0,0.258,0.0813,50.0,7.991999999999999,10.0,385.2,452.0,0.032,26/01/2004,P3
0.5,10.0,1100.0,5000.0,2.0,0.6,12.0,0.258,0.0414,50.0,7.9399999999999995,10.0,79.8,460.0,0.032,26/01/2004,P4
0.5,10.36,500.0,2800.0,2.0,0.7,1.95,0.29000000000000004,0.0344,50.0,8.004,10.0,117.4,432.0,0.030000000000000006,16/02/2004,P1
0.5,10.0,1030.0,3000.0,2.0,0.9,5.9,0.258,0.2044,50.0,7.723999999999999,10.0,74.8,468.0,0.032,16/02/2004,P2
0.94,10.0,1300.0,5000.0,3.5,0.8,1.95,0.258,0.0594,50.0,8.004,10.0,11.8,399.0,0.032,16/02/2004,P3
0.56,10.36,1300.0,1300.0,5.1,0.4,3.9,0.6,0.0212,50.0,7.723999999999999,10.0,63.2,478.0,0.027999999999999997,16/02/2004,P4
3.2,6.8,1700.0,5000.0,2.0,1.3,14.528799999999999,0.2389,0.0379,16.6,8.42,10.0,0.0,411.0,0.021,11/10/2004,P1
8.5,7.7,500.0,1700.0,2.0,0.9,20.3576,0.2984,0.0559,18.8,8.37,10.0,0.0,420.0,0.1057,11/10/2004,P2
6.3,5.1,10000.0,13000.0,2.0,0.7,20.3576,0.4544,0.0538,25.1,8.4,119.5,0.0,428.0,0.0158,11/10/2004,P3
9.1,5.7,2400.0,13000.0,2.0,0.7,20.3576,1.552,0.0582,24.1,8.43,70.5,33.0,461.0,0.0315,11/10/2004,P4
0.5,10.0,500.0,2200.0,41.3,0.8,29.0,0.258,0.1753,50.0,6.864,10.0,116.4,461.0,0.032,02/05/2005,P1
0.5,10.0,800.0,8000.0,27.3,0.7,23.0,0.258,0.1788,50.0,7.0280000000000005,10.0,391.2,481.0,0.032,02/05/2005,P2
0.5,10.0,1300.0,2200.0,14.8,0.6,27.0,0.258,0.2,50.0,6.792,29.3,66.4,497.0,0.032,02/05/2005,P3
1.2,10.0,800.0,5000.0,17.3,0.7,35.0,0.258,0.2066,50.0,6.982000000000001,10.0,5.8,593.0,0.032,02/05/2005,P4
0.5,1.0,2400.0,7900.0,3.0,0.2,18.0,0.0553,0.0153,8.0,8.42,15.7,0.0,349.0,0.0008,28/06/2006,P1
0.88,1.0,130000.0,240000.0,3.0,0.2,14.0,0.0416,0.003,6.1,8.28,10.0,1.0,358.0,0.0008,28/06/2006,P2
0.61,1.0,1700.0,4600.0,3.0,0.3,31.0,0.0225,0.004,7.2,8.36,21.4,1.0,359.0,0.0008,28/06/2006,P3
0.83,1.0,2200.0,2700.0,3.0,0.2,10.0,0.0149,0.0011,8.9,8.47,38.9,4.0,405.0,0.0008,28/06/2006,P4
15.413470297029702,38.231235294117646,103411.13056603774,193118.79889298894,152.32398533007333,39.34566204506066,29.965612111292966,16.809934490861618,2.5159049600000003,158.78509536082473,8.001989881956156,78.52480693069307,217.1907132352941,224.88952222222224,1.7132623208556148,28/06/2006,P5
15.413470297029702,38.231235294117646,103411.13056603774,193118.79889298894,152.32398533007333,39.34566204506066,29.965612111292966,16.809934490861618,2.5159049600000003,158.78509536082473,8.001989881956156,78.52480693069307,217.1907132352941,224.88952222222224,1.7132623208556148,28/06/2006,P6
20.0,30.9,2800.0,22000.0,50.0,1.2,54.0,3.432,0.0601,34.8,7.5,100.0,38.0,320.0,0.053,23/03/2011,P1
20.0,20.7,1300.0,9400.0,50.0,1.0,58.0,3.1,0.0656,15.4,7.64,100.0,22.0,328.0,0.0552,23/03/2011,P2
20.0,18.9,4900.0,24000.0,50.0,1.3,44.0,4.195,0.0698,29.4,7.77,100.0,28.0,337.0,1.249,23/03/2011,P3
20.0,28.2,3300.0,22000.0,50.0,1.0,50.0,9.803,0.1662,33.5,7.88,100.0,193.0,513.0,0.0633,23/03/2011,P4
20.0,17.7,1700.0,17000.0,50.0,1.0,58.0,5.002,0.0665,25.7,7.9,100.0,37.0,342.0,0.0319,23/03/2011,P5
20.0,13.4,16000.0,16000.0,50.0,0.3,12.0,2.106,0.035,27.7,8.1,100.0,37.0,455.0,0.0239,23/03/2011,P6
20.0,6.3,790.0,2400.0,6.0,0.6,16.0,0.2859,0.0209,15.0,7.98,100.0,308.88,16.0796,0.0041,22/06/2011,P1
20.0,6.4,1300.0,2200.0,6.0,0.6,18.0,0.3056,0.052,15.0,8.01,100.0,308.88,16.0796,0.0385,22/06/2011,P2
20.0,5.9,490.0,1100.0,6.0,0.6,8.0,0.307,0.0446,15.0,8.06,100.0,389.4,14.180000000000001,0.1246,22/06/2011,P3
20.0,6.2,7900.0,17000.0,6.0,0.6,16.0,0.2601,0.0345,15.0,8.11,100.0,308.88,16.0796,0.0947,22/06/2011,P4
20.0,5.7,700.0,940.0,6.0,0.7,14.0,0.288,0.0464,15.0,8.04,100.0,308.88,15.7768,0.0504,22/06/2011,P5
20.0,4.5,790.0,1300.0,6.0,0.3,6.0,0.0778,0.0097,15.0,7.82,100.0,341.6,13.3192,0.0561,22/06/2011,P6
20.0,22.0,4900.0,4900.0,20.0,0.8,58.0,12.89,0.1217,50.0,7.82,100.0,105.0,366.0,0.0547,05/10/2011,P1
20.0,24.4,13000.0,13000.0,20.0,1.0,58.0,9.922,0.1133,50.0,7.81,100.0,116.0,412.0,0.0529,05/10/2011,P2
20.0,18.4,13000.0,17000.0,20.0,0.8,46.0,11.72,0.1166,50.0,7.88,100.0,101.0,430.0,0.035,05/10/2011,P3
20.0,22.5,4900.0,17000.0,20.0,0.6,46.0,13.19,0.1557,50.0,8.03,100.0,143.0,438.0,0.0469,05/10/2011,P4
20.0,20.7,7900.0,49000.0,20.0,1.1,64.0,13.5,0.1465,14.9,7.94,100.0,103.0,399.0,0.0451,05/10/2011,P5
20.0,20.2,1300.0,4900.0,20.0,0.4,14.0,0.7265,0.0132,117.2,8.12,100.0,9.0,367.0,0.2562,05/10/2011,P6
20.0,4.0,3500.0,4000.0,20.0,1.0,42.0,5.927,0.04,50.0,7.84,100.0,372.48,18.509999999999998,0.0158,20/12/2011,P1
20.0,4.0,3300.0,11000.0,20.0,0.9,38.0,8.325,0.04000000000000001,50.0,7.74,100.0,372.48,18.509999999999998,0.0382,20/12/2011,P2
20.0,6.1,7000.0,17000.0,20.0,1.4,40.0,14.58,0.04,50.0,7.72,100.0,372.48,18.509999999999998,0.0377,20/12/2011,P3
20.0,11.9,3300.0,11000.0,25.3,1.1,46.0,20.03,0.044000000000000004,50.0,7.79,100.0,372.48,18.509999999999998,0.0784,20/12/2011,P4
20.0,4.0,3300.0,11000.0,20.0,0.8,32.0,8.992,0.04000000000000001,50.0,7.8,100.0,348.48,17.98,0.0226,20/12/2011,P5
20.0,50.0,1700.0,4900.0,23.3,0.2,12.0,13.21,0.044000000000000004,50.0,8.11,100.0,389.4,14.180000000000001,0.0343,20/12/2011,P6
20.0,501.9,3300.0,7900.0,20.0,0.7,21.0,1.934,0.0314,50.0,8.3,100.0,13.0,255.0,0.0583,09/04/2012,P1
20.0,12.5,2200.0,11000.0,20.0,0.8,21.0,3.618,0.114,50.0,8.1,100.0,153.0,367.0,0.0336,09/04/2012,P2
20.0,111.9,11000.0,170000.0,67.6,3.1,107.0,78.62,2.218,86.6,7.91,100.0,2320.0,2968.0,0.2925,09/04/2012,P3
20.0,160.7,17000.0,79000.0,20.0,0.9,32.0,8.047,0.1592,50.0,8.31,100.0,180.0,458.0,0.0438,09/04/2012,P4
20.0,244.9,330.0,790.0,20.0,1.0,19.0,4.576,0.1323,50.0,8.3,100.0,170.0,398.0,0.0796,09/04/2012,P5
20.0,13.6,230.0,1700.0,20.0,0.2,4.0,0.1618,0.01,50.0,8.1,100.0,9.0,403.0,0.0159,09/04/2012,P6
20.0,12.4,14000.0,14000.0,20.0,3.25,68.0,6.2557,0.036000000000000004,50.0,7.66,100.0,524.2,21.753999999999998,0.0271,26/06/2012,P1
20.0,12.7,13000.0,17000.0,20.0,3.5,62.0,5.8311,0.057319999999999996,50.0,7.47,100.0,392.4,101.2612,0.0318,26/06/2012,P2
20.0,13.3,92000.0,160000.0,20.0,3.75,70.0,7.3678,0.054000000000000006,50.0,7.49,100.0,492.6,98.666,0.0448,26/06/2012,P3
20.0,10.8,13000.0,24000.0,20.0,2.55,50.0,5.0853,0.036000000000000004,50.0,7.6,100.0,372.48,18.509999999999998,0.0541,26/06/2012,P4
20.0,15.2,24000.0,54000.0,20.0,3.45,60.0,5.9565,0.036000000000000004,50.0,7.58,100.0,372.48,18.509999999999998,0.0367,26/06/2012,P5
20.0,5.0,490.0,700.0,20.0,0.55,27.0,0.26,0.04,50.0,7.51,100.0,348.48,17.276,0.1225,26/06/2012,P6
20.0,9.6,790.0,1700.0,20.0,1.1,25.0,0.0666,0.0371,50.0,8.64,100.0,6.4,401.0,0.0125,27/09/2012,P1
20.0,8.5,700.0,1400.0,20.0,1.1,25.0,0.0748,0.0834,50.0,8.66,100.0,6.4,382.0,0.0158,27/09/2012,P2
20.0,8.6,20.0,1100.0,20.0,0.9,25.0,0.1054,0.033,50.0,8.75,100.0,6.4,375.0,0.0155,27/09/2012,P3
20.0,49.9,45.0,490.0,20.0,0.89,25.0,0.0548,0.0075,50.0,8.63,100.0,6.4,464.0,0.0158,27/09/2012,P4
20.0,7.5,330.0,700.0,20.0,1.2,25.0,0.1004,0.0805,50.0,8.65,100.0,6.4,435.0,0.0145,27/09/2012,P5
20.0,4.0,2.0,23.0,20.0,0.89,25.0,0.3222,0.0399,50.0,7.75,100.0,6.4,458.0,0.0194,27/09/2012,P6
20.0,7.4,790.0,3300.0,20.0,0.89,25.0,0.406,0.05000000000000001,50.0,8.37,100.0,348.48,16.662799999999997,0.0257,04/12/2012,P1
20.0,6.2,1300.0,1700.0,20.0,0.89,25.0,0.3374,0.04,50.0,8.31,100.0,377.48,17.192,0.012,04/12/2012,P2
20.0,5.6,490.0,790.0,20.0,0.89,25.0,0.3689,0.038,50.0,8.3,100.0,348.48,16.662799999999997,0.0308,04/12/2012,P3
20.0,12.9,790.0,1100.0,20.0,0.89,25.0,0.6083,0.034,50.0,8.32,100.0,292.28000000000003,15.279599999999999,0.037,04/12/2012,P4
20.0,5.3,330.0,490.0,20.0,0.89,25.0,0.4134,0.047200000000000006,50.0,8.3,100.0,348.48,16.662799999999997,0.0169,04/12/2012,P5
20.0,4.0,170.0,790.0,20.0,0.89,25.0,0.198,0.04,50.0,7.83,100.0,348.48,16.662799999999997,0.01,04/12/2012,P6
20.0,18.5,35000.0,92000.0,20.0,5.35,74.0,10.3213,0.2048,50.0,7.51,100.0,128.0,439.0,0.0381,19/03/2013,P1
20.0,16.8,13000.0,92000.0,20.0,5.55,56.0,9.4622,0.2001,50.0,7.36,100.0,124.0,435.0,0.0355,19/03/2013,P2
20.0,18.4,35000.0,160000.0,20.0,5.1,75.0,8.8902,0.1835,50.0,7.34,100.0,116.0,425.0,0.0377,19/03/2013,P3
20.0,20.9,35000.0,92000.0,20.0,5.05,73.0,11.957,0.2044,50.0,7.42,100.0,155.0,479.0,0.0678,19/03/2013,P4
20.0,18.6,13000.0,92000.0,20.0,5.25,64.0,10.5336,0.2149,50.0,7.19,100.0,130.0,445.0,0.0596,19/03/2013,P5
20.0,4.0,3300.0,3300.0,20.0,0.35,60.0,0.159,0.0121,50.0,7.71,100.0,6.4,430.0,0.01,19/03/2013,P6
10.0,37.5,790.0,3500.0,20.0,1.0,26.0,0.2148,0.05,50.0,8.3,50.0,348.48,17.276,0.0263,20/06/2013,P1
10.0,20.8,700.0,5400.0,20.0,1.0,25.0,0.2137,0.036,50.0,8.24,50.0,348.48,16.6628,0.0213,20/06/2013,P2
10.0,21.0,1100.0,2200.0,20.0,1.0,35.0,0.2749,0.036,50.0,8.31,50.0,372.48,18.509999999999998,0.0945,20/06/2013,P3
10.0,28.0,490.0,5400.0,20.0,1.0,25.0,2.3727,0.04800000000000001,50.0,8.32,50.0,268.68,115.554,0.0639,20/06/2013,P4
10.0,22.1,790.0,1700.0,20.0,1.0,25.0,0.2295,0.036000000000000004,50.0,8.26,50.0,377.48,17.192,0.0296,20/06/2013,P5
10.0,24.9,110.0,790.0,20.0,1.0,25.0,0.1009,0.036,50.0,7.58,50.0,348.48,16.662799999999997,0.013,20/06/2013,P6
10.0,4.0,1300.0,1300.0,20.0,1.7,25.0,0.129,0.0271,50.0,8.64,50.0,6.0,433.0,0.0195,11/09/2013,P1
10.0,4.0,330.0,490.0,20.0,1.75,25.0,0.0123,0.056,50.0,8.62,50.0,6.0,418.0,0.01,11/09/2013,P2
10.0,4.0,330.0,330.0,20.0,1.35,25.0,0.069,0.0103,50.0,8.81,50.0,6.0,411.0,0.01,11/09/2013,P3
10.0,4.0,540.0,540.0,20.0,0.7,25.0,0.0901,0.0083,50.0,8.32,50.0,6.0,419.0,0.01,11/09/2013,P4
10.0,4.0,790.0,2400.0,20.0,1.45,25.0,0.2427,0.0872,50.0,8.65,50.0,6.0,420.0,0.01,11/09/2013,P5
10.0,4.0,13.0,31.0,20.0,0.65,25.0,0.0262,0.0251,50.0,7.83,50.0,6.0,473.0,0.01,11/09/2013,P6
10.0,45.5,2160.0,13860.0,46.4,3.6,46.0,2.8281,0.188,50.0,7.84,50.0,4.6823999999999995,428.6,0.1472,31/01/2014,P1
10.0,57.6,2160.0,13860.0,65.7,3.4,47.0,42.691,0.24,50.0,7.79,50.0,4.6823999999999995,428.6,0.1541,31/01/2014,P2
10.0,51.6,10160.0,27860.0,59.1,2.7,37.0,35.576,0.2,50.0,7.81,50.0,4.606,341.7548,0.1943,31/01/2014,P3
10.0,68.5,2160.0,13860.0,91.7,2.6,91.0,56.342,0.6436,59.7,7.8,50.0,188.4,428.6,0.2026,31/01/2014,P4
10.0,60.0,2160.0,13860.0,81.6,3.4,43.0,50.171,0.24000000000000005,52.7,7.74,50.0,4.606,428.6,0.1859,31/01/2014,P5
10.0,59.1,1240.0,14000.0,96.5,1.0,25.0,47.751,1.53324,55.2,7.84,50.0,40.0,335.4,0.1514,31/01/2014,P6
10.0,10.0,2200.0,54000.0,20.0,0.9,41.0,1.36,0.05,50.0,8.19,50.0,15.0,280.0,0.03,29/04/2014,P1
10.0,10.0,3300.0,7900.0,20.0,1.05,33.0,1.29,0.07,50.0,8.3,50.0,22.0,328.0,0.13,29/04/2014,P2
10.0,10.0,2300.0,11000.0,20.0,0.9,41.0,1.43,0.06,50.0,8.4,50.0,28.0,347.0,0.08,29/04/2014,P3
10.0,24.2,9400.0,54000.0,20.0,1.35,31.0,4.11,0.16,50.0,8.43,50.0,134.0,497.0,0.08,29/04/2014,P4
10.0,12.2,4900.0,35000.0,20.0,0.95,27.0,2.24,0.08,50.0,8.29,50.0,48.0,390.0,0.06,29/04/2014,P5
10.0,15.5,78.0,790.0,20.0,0.15,25.0,1.89,0.03,50.0,8.13,50.0,47.0,513.0,0.05,29/04/2014,P6
10.0,10.0,2400.0,2400.0,20.0,0.4,25.0,0.22,0.04,50.0,8.27,50.0,316.28000000000003,17.142000000000003,0.06,15/07/2014,P1
10.0,10.0,170.0,170.0,20.0,0.5,25.0,0.21,0.04,50.0,8.29,50.0,348.48,16.662799999999997,0.08,15/07/2014,P2
10.0,10.0,490.0,1700.0,20.0,0.35,25.0,0.19,0.04,50.0,8.41,50.0,377.48,17.192,0.05,15/07/2014,P3
10.0,96.7,330.0,700.0,20.0,0.95,25.0,0.31,0.036,50.0,8.52,50.0,348.48,16.662799999999997,0.05,15/07/2014,P4
10.0,10.0,330.0,490.0,20.0,0.6,25.0,0.7,0.046,50.0,8.4,50.0,268.68,97.15400000000001,0.05,15/07/2014,P5
10.0,10.0,240.0,240.0,20.0,0.4,25.0,0.13,0.04,50.0,8.02,50.0,269.68,72.954,0.05,15/07/2014,P6
10.0,18.3,5400.0,16000.0,20.0,1.05,34.0,2.7,0.044,50.0,8.74,50.0,372.48,17.98,0.27,27/01/2015,P1
10.0,10.3,3500.0,16000.0,20.0,1.1,36.0,2.65,0.04000000000000001,50.0,8.72,50.0,372.48,18.509999999999998,0.05,27/01/2015,P2
10.0,13.3,3500.0,16000.0,20.0,1.1,32.0,3.5,0.044,50.0,8.81,50.0,372.48,17.979999999999997,0.15,27/01/2015,P3
10.0,77.1,13000.0,35000.0,68.4,4.1,45.0,51.56,0.044000000000000004,62.7,8.61,50.0,372.48,18.509999999999998,0.2,27/01/2015,P4
10.0,11.1,16000.0,16000.0,20.0,0.7,29.0,5.13,0.038000000000000006,50.0,8.77,50.0,348.48,17.98,0.03,27/01/2015,P5
10.0,63.5,240.0,240.0,85.9,0.5,25.0,44.55,0.05199999999999999,54.5,8.78,50.0,348.48,16.662799999999997,0.13,27/01/2015,P6
10.0,13.4,13000.0,92000.0,20.0,1.25,40.0,4.65,0.08,50.0,8.09,50.0,85.0,385.0,0.04,31/03/2015,P1
10.0,12.3,17000.0,35000.0,20.0,0.4,44.0,4.74,0.09,50.0,8.31,50.0,180.0,374.0,0.04,31/03/2015,P2
10.0,36.7,22000.0,28000.0,20.0,0.55,26.0,9.91,0.15,50.0,8.3,50.0,180.0,4.78,0.05,31/03/2015,P3
10.0,28.9,13000.0,54000.0,28.8,0.55,37.0,21.04,0.31,50.0,8.33,50.0,420.0,667.0,0.07,31/03/2015,P4
10.0,13.5,92000.0,160000.0,20.0,0.45,32.0,7.76,0.1,50.0,8.3,50.0,98.0,403.0,0.05,31/03/2015,P5
10.0,10.0,2300.0,4900.0,20.0,0.1,25.0,5.09,0.06,50.0,8.37,50.0,115.0,567.0,0.06,31/03/2015,P6
10.0,10.0,1300.0,3300.0,20.0,0.6,25.0,1.79,0.04,50.0,7.55,50.0,348.48,16.662799999999997,0.02,07/07/2015,P1
10.0,10.0,1300.0,1300.0,20.0,0.65,25.0,1.97,0.042,50.0,7.84,50.0,90.67999999999999,281.2468,0.02,07/07/2015,P2
10.0,10.0,4900.0,4900.0,20.0,0.5,25.0,1.9,0.04,50.0,7.92,50.0,143.36399999999998,17.865999999999996,0.02,07/07/2015,P3
10.0,10.0,1300.0,3300.0,20.0,0.65,25.0,1.31,0.04,50.0,7.97,50.0,348.48,16.662799999999997,0.02,07/07/2015,P4
10.0,10.0,4900.0,7900.0,20.0,0.55,25.0,2.04,0.04,50.0,7.94,50.0,348.48,16.662799999999997,0.02,07/07/2015,P5
10.0,47.0,3.0,2300.0,20.0,0.2,25.0,0.85,0.044000000000000004,50.0,7.55,50.0,338.48,16.662799999999997,0.21,07/07/2015,P6
10.0,10.0,330.0,1300.0,20.0,0.85,50.0,0.11,0.03,50.0,8.39,50.0,6.0,422.0,0.02,13/10/2015,P1
10.0,10.0,33.0,46.0,20.0,1.1,32.0,0.22,0.07,50.0,8.42,50.0,6.0,449.0,0.02,13/10/2015,P2
10.0,10.0,330.0,1100.0,20.0,0.9,25.0,0.24,0.05,50.0,8.58,50.0,6.0,450.0,0.08,13/10/2015,P3
