cadmio,cobre,coliformes_termotolerantes,coliformes_totales,cromo,dbo5,dqo,hierro,manganeso,niquel,ph,plomo,solidos_suspendidos,solidos_totales,zinc,fecha,referencia
10.1,149.608,2100.0,49000.0,322.27599999999995,11.5,19.889,42.6942,1.798,315.198,7.68,80.622,780.0,16.748,1.4302800000000002,20/06/2017,LN2_CB
19.16,133.70800000000003,80960.31999999999,89600.31999999999,166.73600000000002,15.25,21.021,71.28600000000002,4.6,409.178,7.62,210.402,586.6780000000001,18.44,2.164,05/07/2017,LN2_SB
12.0,44.638,639840.0,963060.0,475.01800000000003,7.15,13.386,21.663999999999998,2.252,403.282,8.06,60.0,466.6,15.544,1.22,05/07/2017,LN2_CB
10.0,51.8,4520.0,48800.0,136.2,470.0,1.678,5.14,0.68,225.5,8.39,50.0,293.4,979.4592,0.26,18/07/2017,LN1
10.0,101.5,45760.0,178340.0,794.4,3.9,17.909,62.72,2.29,471.5,8.16,50.0,416.004,14.894799999999998,2.99,18/07/2017,LN2_SB
10.0,76.97,2340.0,19860.0,579.4,0.9949999999999999,733.0,17.8,2.74,387.3,7.63,50.0,90.1656,363.6136,1.12,18/07/2017,LN2_CB
18.782,166.57399999999998,13000.0,33000.0,555.792,4.35,11.842,40.67,4.502,279.116,8.3,91.99,419.29400000000004,14.76,1.6480000000000001,07/08/2017,LN2_SB
18.782,166.57399999999998,4900.0,22000.0,555.792,2.475,7.806,40.67,4.502000000000001,279.116,8.38,91.99,421.6,13.97,1.6479999999999997,07/08/2017,LN2_CB
10.959999999999999,140.624,130.0,17000.0,354.1592,20.5,26.284,50.294000000000004,4.086,503.48999999999995,7.56,90.422,559.0,19.72,2.718,15/08/2017,LN2_SB
16.9,219.36999999999998,780.0,780.0,577.342,10.75,15.449,49.386,3.604,536.708,8.05,89.712,360.48,16.7,2.1719999999999997,15/08/2017,LN2_CB
10.1,62.620000000000005,49000.0,170000.0,425.654,4.9,8.077,33.8922,1.612,187.28000000000003,8.4,64.2,380.0,14.28,1.38028,05/09/2017,LN2_CB
10.1,37.78,23000.0,33000.0,298.82,5.4,7.42,27.9142,1.132,196.08,8.42,64.2,190.0,13.99,1.08028,05/09/2017,LN2_SB
10.76,101.58000000000001,7100.0,31520.0,668.8,2.1,7.032,11.450000000000001,0.5780000000000001,433.6,8.49,69.32000000000001,430.0,12.17,1.056,19/09/2017,LN2_CB
12.919999999999998,70.58,8346.0,28080.0,507.34000000000003,3.05,9.266,18.247999999999998,1.3760000000000001,429.9799999999999,8.47,96.74,300.0,14.73,1.134,19/09/2017,LN2_SB
10.1,91.134,46000.0,70000.0,432.418,5.8,11.771,37.3942,1.9360000000000004,256.744,8.32,64.2,350.0,16.025,1.47228,03/10/2017,LN2_SB
10.1,49.995999999999995,1004.0,1400.0,391.158,5.3,10.972,28.708199999999998,1.2040000000000002,288.732,7.9,64.2,395.0,15.38,1.27028,03/10/2017,LN2_CB
10.0,10.0,4900.0,540000.0,275.0,380.0,2.752,3.74,0.43,303.6,8.69,79.2,58.0,7.886,1.33,17/10/2017,LN1
10.0,53.9,930.0,7900.0,886.6,7.6,14.582,35.32,2.49,577.5,8.23,58.3,2.46,18.796,4.23,17/10/2017,LN2_SB
58.3,30.8,180.0,680.0,821.7,4.0,10.605,8.39,0.61,457.6,8.33,1.697,112.0,15.204,2.61,17/10/2017,LN2_CB
14.722,46.51,1.6,1.6,446.48999999999995,4.55,11.797,46.7742,4.08,282.254,7.68,135.88,320.0,14.465,1.8802800000000002,07/11/2017,LN2_SB
14.319999999999999,57.4,33000.0,79000.0,384.6,4.075,10.067,35.9342,1.6920000000000002,319.92,8.05,93.96000000000001,300.0,12.59,2.77428,07/11/2017,LN2_CB
10.1,37.78,790000.0,1300000.0,298.82,6.7,12.471,27.9142,1.1320000000000001,196.08,8.08,64.2,706.0,15.22,1.08028,21/11/2017,LN2_CB
10.1,49.995999999999995,1100000.0,9200000.0,391.158,11.6,18.254,28.708199999999998,1.198,288.732,7.6,64.2,404.0,17.59,1.27028,21/11/2017,LN2_SB
8.1,51.86,920000.0,920000.0,199.70000000000002,11.2,45.24,26.63322,19.242,40.8986,7.23,45.714,1.412,26.408,1.7663,05/12/2017,LN2_CB
10.86,51.86,220000.0,540000.0,199.70000000000002,10.8,37.417,26.63322,2.332,40.8986,7.25,59.8,1.54,26.724,1.7663,05/12/2017,LN2_SB
8.959999999999999,51.86,700000.0,5400000.0,283.52520000000004,31.5,42.926,36.90982,21.63,151.745,7.41,55.513999999999996,1.07,27.27,1.7663,19/12/2017,LN2_SB
10.1,37.78,49000.0,220000.0,298.82,13.25,26.395,27.8902,1.132,196.07999999999998,7.55,64.2,480.0,18.97,1.07628,19/12/2017,LN2_CB
23.1,2.461,3400.0,23000.0,114.4,231.55499999999998,1.109,3.44,0.6,191.4,8.61,50.0,46.0,4.81,0.25,09/01/2018,LN1
10.0,127.6,2200.0,11000.0,320.1,26.0,22.774,52.35,6.54,377.3,7.72,50.0,460.0,17.44,1.3,09/01/2018,LN2_SB
10.0,3.557,33000.0,540000.0,405.9,24.21,40.649,13.51,17.77,608.3,7.43,50.0,1.88,27.72,3.13,09/01/2018,LN2_CB
16.9,105.146,33000.0,70000.0,476.84799999999996,2.65,5.53,43.3162,2.874,325.978,8.43,73.28999999999999,1.41,9.16,1.65228,23/01/2018,LN2_CB
10.1,37.78,11000.0,17000.0,298.82,3.5,8.698,27.9142,1.1320000000000001,196.08,8.37,64.2,530.0,15.22,1.0802800000000001,23/01/2018,LN2_SB
10.1,37.78,49000.0,240000.0,298.82,3.8,19.878,27.914200000000005,1.132,196.08,8.27,64.2,240.0,13.7,1.08028,06/02/2018,LN2_SB
19.54,104.886,1.6,1.6,536.4480000000001,11.6,12.458,57.8582,4.59,364.798,7.5,112.07000000000001,1.32,16.79,2.12828,06/02/2018,LN2_CB
16.9,105.146,23000.0,130000.0,476.84799999999996,5.8,16.117,43.3162,2.874,325.978,8.02,73.28999999999999,1.02,13.056,1.65228,20/02/2018,LN2_SB
10.1,37.78,23000.0,23000.0,298.82,3.25,7.218,27.9142,1.1320000000000001,196.08,7.94,64.2,160.0,10.868,1.08028,20/02/2018,LN2_CB
10.1,46.408,17000.0,33000.0,355.73799999999994,8.2,14.792,32.592200000000005,1.7399999999999998,234.15,7.99,64.2,550.0,15.41,1.35628,06/03/2018,LN2_SB
10.1,37.78,4900.0,17000.0,298.82,3.25,7.27,27.9142,1.132,196.08,7.95,64.2,440.0,10.89,1.08028,06/03/2018,LN2_CB
10.1,40.872,13000.0,46000.0,324.212,3.3,9.234,31.3322,1.48,229.17800000000003,8.14,64.2,230.0,13.81,1.1802800000000002,20/03/2018,LN2_SB
10.1,37.78,4900.0,13000.0,298.82,3.45,8.602,27.9142,1.1320000000000001,196.08,8.01,64.2,950.0,13.36,1.08028,20/03/2018,LN2_CB
10.0,20.9,13000.0,46000.0,124.3,178.0,1.716,19.54,2.06,163.9,8.2,38.5,730.0,5.31,0.43,03/04/2018,LN1
10.0,141.9,23000.0,240000.0,218.9,1.09,5.303,32.65,1.73,250.8,8.26,50.0,1.395,9.51,0.7,03/04/2018,LN2_SB
10.0,28.6,3300.0,13000.0,612.7,2.5,7.529,8.19,1.12,364.1,8.28,50.0,310.0,14.13,0.59,03/04/2018,LN2_CB
10.0,10.0,79000.0,79000.0,138.6,1.65,5.173,7.6,1.04,146.3,8.03,50.0,346.0,16.6168,0.48,17/04/2018,LN1
10.0,45.1,4500.0,17000.0,444.4,2.1,8.027,14.49,1.43,331.1,7.89,50.0,576.0,2753.6216,0.57,17/04/2018,LN2_CB
10.0,19.8,4000.0,33000.0,466.4,2.2,7.892,7.72,0.7,336.6,8.05,52.8,160.0,13.104,0.45,17/04/2018,LN2_SB
21.056,120.33999999999999,540000.0,540000.0,566.952,790.0,5.817,17.848000000000006,14.884000000000004,283.25480000000005,7.98,197.758,110.0,10.776,1.09,22/05/2018,LN2_SB
10.0,49.5,1700.0,3400.0,390.5,970.0,4.664,12.51,1.36,290.4,8.01,53.9,480.0,10.284,0.54,22/05/2018,LN2_CB
8.959999999999999,51.86,2000.0,7800.0,283.52520000000004,21.0,41.303,36.90982,19.242,151.745,7.39,55.513999999999996,2.51,25.49,1.7663,05/06/2018,LN2_SB
10.1,37.78,13000.0,13000.0,298.82,4.85,11.862,27.9142,1.1320000000000001,196.08,7.92,64.2,730.0,13.55,1.08028,05/06/2018,LN2_CB
10.0,27.5,188400.0,11240.32,105.6,400.0,2.521,6.3,0.54,158.4,7.2620000000000005,50.0,332.0,5.97,0.13,22/06/2018,LN1
10.52,38.212,3188.0,7800.0,377.77200000000005,135.155,5.059,23.362000000000002,1.658,328.158,8.39,64.2,210.0,12.02,1.2520000000000002,19/06/2018,LN2_SB
10.0,50.6,1746.0,4500.0,500.5,1.0,5.629,5.05,1.15,313.5,8.32,50.0,130.0,11.46,0.31,19/06/2018,LN2_CB
10.76,101.58,7100.0,31520.0,668.8,1.375,7.107,11.45,0.5780000000000001,433.6,7.98,69.32000000000001,230.0,13.32,1.056,03/07/2018,LN2_CB
10.76,85.08,4146.0,25640.0,693.6800000000001,5.0,14.524,26.375999999999998,1.426,452.2,8.01,70.97999999999999,1.4,17.93,2.004,03/07/2018,LN2_SB
10.0,10.0,450.0,780.0,176.0,550.0,3.144,5.46,0.34,227.7,8.44,50.0,122.0,8.724,0.25,17/07/2018,LN1
10.0,10.0,460.0,780.0,628.1,3.45,8.36,13.3,2.28,342.1,7.83,50.0,376.0,13.468,0.36,17/07/2018,LN2_CB
10.0,10.0,450.0,4900.0,591.8,450.0,4.034,4.58,0.42,356.4,8.16,50.0,116.0,11.334,0.46,17/07/2018,LN2_SB
21.056,107.38199999999999,330.0,3300.0,454.592,600.0,4.343,18.840000000000003,14.884,328.0046,8.11,197.758,78.0,11.602,1.026,31/07/2018,LN2_SB
10.1,40.872,330.0,790.0,324.212,3.3,7.135,31.3322,1.48,229.17800000000003,7.8,64.2,250.0,13.428,1.1802800000000002,31/07/2018,LN2_CB
10.0,10.0,191160.0,35000.32,205.7,475.0,3.018,26.21,0.65,284.9,8.44,50.0,490.0,9.148,1.52,28/08/2018,LN1
10.0,10.0,7146.0,17000.0,587.4,6.9,16.327,15.19,1.91,352.0,7.99,50.0,250.0,16.308,0.47,28/08/2018,LN2_CM
22.68,46.38,212860.32,353320.32,289.17999999999995,13.25,24.155,64.97999999999999,5.034000000000001,427.14,8.16,180.57999999999998,448.0,18.676,2.1399999999999997,28/08/2018,LN2_SB
12.1,67.08,68320.0,86860.0,616.48,7.3,15.635,18.1,1.554,453.2,7.94,74.2,256.0,16.244,1.28,28/08/2018,LN2_CB
10.0,10.0,450.0,450.0,183.7,248.0,2.42,3.86,0.33,265.1,8.43,50.0,42.0,8.186,0.23,11/09/2018,LN1
10.0,10.0,4900.0,11000.0,564.3,6.5,14.341,12.05,1.29,401.5,8.0,50.0,168.0,16.682,0.49,11/09/2018,LN2_CM
10.1,37.78,170000.0,540000.0,298.82,8.3,17.36,27.9142,1.1320000000000001,196.08,8.19,64.2,116.0,17.836,1.08028,11/09/2018,LN2_SB
10.1,37.78,7900.0,33000.0,298.82,7.7,17.013,27.914200000000005,1.1320000000000001,196.08,7.91,64.2,128.0,17.984,1.08028,11/09/2018,LN2_CB
10.1,37.78,2700.0,2700.0,298.82,10.2,17.12,27.914200000000005,1.132,196.07999999999998,8.2,64.2,220.0,35.716,1.08028,25/09/2018,LN2_SB
12.1,28.54,780.0,1100.0,283.52,6.57,14.566,18.46766,1.1400000000000001,195.04000000000002,7.93,74.2,124.0,8.628,1.0574,25/09/2018,LN2_CB
10.0,59.4,180.0,1100.0,224.4,231.55499999999998,2.623,7.51,0.21,313.5,8.31,50.0,170.0,8.92,0.49,16/10/2018,LN1
10.1,37.78,2700.0,17000.0,298.82,7.05,14.406,27.9142,1.1320000000000001,196.08,8.3,64.2,270.0,18.82,1.0802800000000001,16/10/2018,LN2_SB
10.1,91.134,1100.0,2700.0,432.418,6.55,14.116,37.3942,1.9360000000000004,256.744,7.93,64.2,350.0,18.25,1.47228,16/10/2018,LN2_CB
10.0,31.8,22.0,110.0,230.7,400.0,2.332,5.13,0.32,309.1,8.68,50.0,110.0,9.18,0.29,30/10/2018,LN1
10.0,165.0,330.0,1100.0,679.8,5.3,11.446,12.87,0.77,482.9,8.6,50.0,270.0,17.47,8.63,30/10/2018,LN2_SB
10.0,59.4,1100.0,1100.0,642.4,5.65,9.179,10.2,0.08,443.3,8.19,50.0,160.0,17.11,2.86,30/10/2018,LN2_CB
10.1,37.78,9400.0,240000.0,298.82,9.5,16.073,27.9142,1.1320000000000001,196.08,8.19,64.2,656.0,15.232,1.08028,13/11/2018,LN2_SB
10.1,37.78,130000.0,350000.0,298.82,5.6,15.765,27.914200000000005,1.132,196.08,8.08,64.2,744.0,13.336,1.08028,13/11/2018,LN2_CB
10.1,37.78,33000.0,49000.0,298.82,11.25,17.827,27.9142,1.1320000000000001,196.08,7.77,64.2,726.0,14.555,1.0802800000000001,27/11/2018,LN2_SB
10.1,37.78,70000.0,460000.0,298.82,3.2,5.163,27.9142,1.1320000000000001,196.08,7.87,64.2,164.0,8.03,1.08028,27/11/2018,LN2_CB
10.0,10.0,2000.0,6800.0,307.67,635.0,2.556,9.6,0.55,50.0,8.28,50.0,136.0,8.288,0.32,18/12/2018,LN1
10.0,10.0,2000.0,17000.0,20.0,14.125,21.503,62.05,6.98,50.0,7.75,50.0,708.0,17.816,1.17,18/12/2018,LN2_CM
10.0,19.82,2000.0,4500.0,35.3,6.25,28.875,9.770199999999999,0.036000000000000004,51.04,7.64,50.0,1.64,22.02,0.054279999999999995,18/12/2018,LN2_SB
10.52,32.489999999999995,2000.0,2000.0,329.522,7.42,12.828,19.052,1.188,259.96000000000004,7.45,64.2,190.0,14.69,1.1039999999999999,18/12/2018,LN2_CB
10.0,92.29,188400.0,1480.3200000000002,20.0,380.0,2.138,14.87,0.6,220.66,8.68,50.0,380.0,6.425,0.45,22/01/2019,LN1
10.0,152.57,198360.0,34800.32,53.82,2.7,6.747,17.84,1.66,397.32,8.22,50.0,340.0,12.705,0.49,22/01/2019,LN2_CM
26.46,143.54999999999998,80976.0,200376.32,802.164,3.55,10.163,40.94200000000001,3.3099999999999996,460.758,8.15,51.0894,293.094,22.625999999999998,2.024,22/01/2019,LN2_SB
19.759999999999998,94.12,3886.0,12680.0,488.5799999999999,2.85,7.72,7.0760000000000005,0.8320000000000001,336.14000000000004,8.32,69.88,226.8,13.6524,0.5940000000000001,22/01/2019,LN2_CB
12.0,110.75999999999999,4222.32,8880.32,611.368,8.4,14.689,25.346,3.2359999999999998,442.558,8.25,65.6,184.74,14.849200000000002,1.556,05/02/2019,LN2_SB
9.34,26.5,7840.0,8976.0,446.88,3.3,8.308,10.35,1.2419999999999998,308.9,8.0,56.02,445.2,14.239999999999998,66.794,05/02/2019,LN2_CB
10.0,134.2,42800.0,125800.0,654.17,5.7,9.95,30.17,2.41,6.0,7.85,50.0,360.0,11.54,1.54,19/02/2019,LN1
10.0,144.32,56336.0,199756.0,700.48,3.85,10.056,56.18,3.55,6.0,8.07,50.0,808.0,14.988,1.65,19/02/2019,LN2_CM
9.4,139.94,11256.0,42280.0,630.3480000000001,3.45,14.412,14.085999999999999,2.16758,306.0966,8.08,65.26,266.88,14.055599999999998,0.6002,19/02/2019,LN2_SB
10.0,140.57799999999997,347276.0,400680.0,604.286,4.7,14.306,21.928,3.5,383.84000000000003,8.26,53.94,371.28000000000003,14.114799999999999,1.058,19/02/2019,LN2_CB
20.34,127.66599999999998,1416820.0,3450020.3200000003,503.50199999999995,5.4,9.563,30.244000000000007,2.7720000000000002,326.438,7.69,89.05,208.294,13.1564,3.1380000000000003,12/03/2019,LN2_SB
9.2,11.358,1294.0,10820.0,187.54000000000002,2.55,13.115,1.29306,0.17182000000000003,73.1586,7.71,55.32000000000001,133.7656,98.546,0.13356800000000002,12/03/2019,LN2_CB
10.0,25.46,7020.0,38600.0,146.96,1.85,7.304,17.37,1.75,215.49,8.05,50.0,230.0,8.396,0.54,26/03/2019,LN1
10.0,53.14,34336.0,15756.320000000002,304.59,2.6,10.272,23.67,3.05,240.35,7.72,50.0,560.0,9.204,1.42,26/03/2019,LN2_CM
27.8,161.326,24620.0,73840.0,622.62,570.0,7.513,9.088,2.314,292.4386,6.98,69.09,227.5656,16.5704,1.142,26/03/2019,LN2_SB
17.72,148.488,511400.72000000003,1131800.3199999998,388.024,22.4938,19.07,28.758000000000003,5.256,179.8482,7.06,169.922,405.1928,25.835199999999997,1.9200000000000004,26/03/2019,LN2_CB
17.72,148.488,184460.32,282920.32,394.796,14.5,18.599,55.908,5.255999999999999,360.0766,7.02,169.92199999999997,307.602,20.357800000000005,1.9200000000000004,09/04/2019,LN2_SB
10.0,45.778,240620.0,751200.0,615.5980000000001,7.5,12.381,22.442,2.4520000000000004,340.2006,6.48,51.660000000000004,306.9656,26.305799999999998,2.17,09/04/2019,LN2_CB
10.0,129.9,1300.0,16000.0,180.84,1.35,3.415,6.12,1.1,301.95,8.26,69.49,88.0,7.58,0.46,23/04/2019,LN1
10.0,422.9,49000.0,170000.0,618.64,7.870000000000002,15.938,34.69,8.45,316.69,7.7,69.7,664.0,13.27,0.18,23/04/2019,LN2_CM
12.0,9.5,6880.4,28300.0,237.82399999999998,18.0248,30.976,5.2244,0.11280000000000001,30.6282,6.17,60.0,167.7108,27.117199999999997,0.022520000000000002,23/04/2019,LN2_SB
12.74,141.968,3866.72,34160.32,322.396,14.019,19.855,31.134000000000007,3.0246999999999997,228.66620000000003,7.19,177.92199999999997,481.1928,112.39359999999999,1.4940000000000002,23/04/2019,LN2_CB
23.740000000000002,58.5514,14680.0,37460.0,459.5652,18.0,34.885,42.17800000000001,16.034,514.6786,6.55,168.16000000000003,1.4826000000000001,25.1984,3.614,07/05/2019,LN2_SB
17.68,136.208,341060.0,1983520.0,335.176,13.5,19.111,48.516000000000005,5.318,382.0166,7.32,202.722,392.991,21.207,1.9460000000000002,07/05/2019,LN2_CB
33.08,34.95,185896.0,322980.0,188.65,950.0,8.998,4.87,0.91,273.46,8.37,366.3,104.0,7.06,1.42,21/05/2019,LN1
19.91,54.95,189160.32,20800.640000000003,460.35,5.4,7.57,21.87,6.17,286.77,7.99,214.5,328.0,10.976,1.66,21/05/2019,LN2_CM
17.240000000000002,130.28000000000003,388756.0,732220.0,353.228,13.75,15.321,28.656000000000006,3.5060000000000002,199.85660000000001,6.46,131.66,158.4534,17.476399999999998,1.3900000000000001,21/05/2019,LN2_SB
18.8,173.726,4112.32,10576.32,652.9280000000001,11.5,12.465,26.722,4.43,418.9366,7.62,73.03,158.4296,19.9832,1.3439999999999999,21/05/2019,LN2_CB
19.2,144.788,39540.32,45180.32,369.316,18.0,20.175,58.30800000000001,3.364,378.87660000000005,6.29,177.602,389.4436,21.8184,2.28,04/06/2019,LN2_SB
17.720000000000002,48.876,556460.4,1180720.0,445.64,14.218,18.71,33.532000000000004,4.656000000000001,232.5082,7.3,153.5,161.6182,23.5336,1.7600000000000002,04/06/2019,LN2_CB
10.0,551.43,11446.0,39100.0,338.25,1.138,2.857,3.78,0.75,443.85,8.39,50.0,112.0,8.128,0.54,18/06/2019,LN1
44.0,346.83,8180.639999999999,37000.64,910.14,4.24,10.151,77.29,8.72,699.49,8.09,95.45,1.47,15.08,2.9,18/06/2019,LN2_CM
17.3,145.988,37446.72,284360.32,282.98400000000004,17.8738,20.262,16.598000000000003,3.1447,282.6062,5.96,219.08199999999997,403.5928,113.1564,2.138,18/06/2019,LN2_SB
11.28,146.384,51880.0,201720.0,338.976,12.15,20.362,34.612,2.928,362.4966,7.49,87.542,400.19960000000003,22.078,1.432,18/06/2019,LN2_CB
21.48,97.2714,108600.0,346800.0,615.844,49.25,49.98,66.10600000000001,25.298000000000002,209.4988,6.14,206.61999999999998,351.3416,30.0822,4.766,09/07/2019,LN2_SB
13.98,105.58,71080.0,157200.32,367.128,9.05,17.205,79.446,4.096,312.63800000000003,7.82,165.46,336.4,20.7748,4.984,09/07/2019,LN2_CB
10.0,66.49,20810.0,27730.0,247.1,215.0,2.652,4.22,0.38,357.7,8.36,50.0,36.0,8.22,0.47,27/08/2019,LN1
10.0,71.08,752756.0,3108756.0,481.69,10.9,17.967,4.25,0.37,513.26,7.63,50.0,400.0,18.024,0.99,27/08/2019,LN2_CM
87.0,103.28000000000002,10845.2,43000.0,523.42,29.25,54.454,48.870000000000005,48.024,195.4042,6.7,125.829,80.57820000000001,33.286199999999994,6.530000000000001,27/08/2019,LN2_SB
11.5,141.968,480706.32,1097360.3199999998,190.596,10.289,19.635,37.260000000000005,2.6026999999999996,291.0276,7.51,168.28199999999998,442.2272,105.042,1.4940000000000002,27/08/2019,LN2_CB
10.0,75.83,4446.0,12646.0,292.27,231.55499999999998,2.167,5.0,0.41,439.78,8.12,302.94,50.0,8.315,0.42,17/09/2019,LN1
10.0,569.14,236782.0,512156.0,137.28,14.680000000000001,19.619,74.18,3.37,645.59,7.47,132.11,790.0,18.69,1.79,17/09/2019,LN2_CM
19.36,56.36,282000.0,418200.0,619.6400000000001,11.4,50.215,67.48844,19.756020000000003,134.69879999999998,5.96,159.98,288.448,110.1736,2.5659199999999998,17/09/2019,LN2_SB
12.0,9.5,6266.4,27366.0,237.82399999999998,17.9448,31.269,3.7599999999999993,0.22400000000000003,30.6282,7.22,60.0,169.66680000000002,82.2324,0.022520000000000002,17/09/2019,LN2_CB
16.8,90.50399999999999,240400.36000000002,748442.0,684.766,8.4,12.101,35.489999999999995,3.9200000000000004,399.79859999999996,6.88,60.75,382.1656,18.2954,2.252,08/10/2019,LN2_SB
18.32,168.328,636460.0,2574920.0,346.92,12.75,18.298,36.588,4.593999999999999,278.0986,7.72,169.90200000000002,81.8788,19.709999999999997,1.8939999999999997,08/10/2019,LN2_CB
10.0,10.0,2400.0,2400.0,42.68,390.0,2.334,6.41,0.7,62.49,8.26,50.0,310.0,5.8,0.41,22/10/2019,LN1
10.0,31.79,540000.0,540000.0,233.09,6.7,13.503,32.8,5.97,302.61,7.75,50.0,790.0,12.78,2.27,22/10/2019,LN2_CM
13.982,27.15,372300.4,93956.31999999999,444.32399999999996,130.2048,8.382,7.248,2.1249200000000004,138.26820000000004,6.36,93.46000000000001,343.5928,22.0444,0.63292,22/10/2019,LN2_SB
19.36,48.3,282000.0,234200.32,619.6400000000001,12.25,54.712,67.48844,19.75802,134.69879999999998,7.04,159.98,288.448,108.76500000000001,2.54444,22/10/2019,LN2_CB
94.86,115.88,29244.8,43400.0,523.42,32.5,56.389,48.354,50.544,195.4042,6.67,224.3792,80.57820000000001,33.2862,7.398000000000001,12/11/2019,LN2_SB
9.0,14.439999999999998,3200.0,12740.0,194.76000000000002,1.9,27.82,2.060236,0.16137,93.07860000000001,7.42,127.96,12.9656,317.4032,0.126947,12/11/2019,LN2_CB
26.46,97.2714,120400.0,257200.0,527.0040000000001,40.5,47.654,98.10999999999999,21.288,386.10859999999997,6.85,323.12,442.43459999999993,29.3666,4.766,19/11/2019,LN2_SB
17.799999999999997,57.824,13820.0,56116.0,312.246,11.25,24.203,39.562400000000004,5.628400000000001,264.2946,7.55,174.18199999999996,222.47600000000003,22.568,2.0718199999999998,19/11/2019,LN2_CB
26.46,145.08999999999997,572940.0,536240.64,755.8979999999999,4.6,9.833,36.815999999999995,3.314,349.97799999999995,7.76,49.4294,303.494,12.757200000000001,1.9279999999999997,03/12/2019,LN2_SB
10.1,34.900000000000006,438340.32,824000.64,227.81199999999998,1.625,4.354,11.323780000000001,1.1915799999999999,243.64000000000001,7.79,75.468,371.4,11.0214,0.7362,03/12/2019,LN2_CB
10.0,197.45,186738.36000000002,11640.32,117.37,231.55499999999998,1.542,5.6067,0.96569,169.62,8.16,50.0,16.0,4416.0,0.54351,17/12/2019,LN1
10.0,130.02,3255.6,28210.0,290.73,11.0,26.603,68.222,13.662,355.08,7.32,50.71,680.0,13710.0,1.1891,17/12/2019,LN2_CM
